source,target
सिवागंगा जिला,सिवागंगाई <OR> सिवागंगा
"कोलंबिया काउंटी, पेनसिल्वेनिया","ब्लूम्सबर्ग <OR> ब्लूम्सबर्ग, कोलंबिया काउंटी।"
अन्नम्,हनोई
फ्रांसीसी साम्राज्य,पेरिस
स्पेनिश उपनिवेशीय काल,मैक्सिको सिटी
बेंग्ट्सफोर्स नगरपालिका,बेंगट्सफोर्स
विंस्टन काउंटी,डबल स्प्रिंग्स
कबाला,क़बाला
खोतान का राज्य,होटान
इसांती,"कैम्ब्रिज <OR> कैम्ब्रिज, मिनेसोटा"
मपिगी जिला,मपिगी
बुर्किनाबे,ओआगाडौगौ
सेंट-मारिज-डे-ला-मेरे का कैंटन,सेंट-मारिस-डे-ला-मेरे
कज़ाखस्की उयेज़्द,क़ाज़ाख़
न्यांडोम्स्की जिला,न्यांडोमा
रोन-आल्प्स,ल्यों
स्टेलनबोश नगरपालिका,स्टेलनबोश
"डेन काउंटी, विस्कॉन्सिन","मैडिसन <OR> मैडिसन, विस्कॉन्सिन"
"पैम्लिको काउंटी, नॉर्थ कैरोलिना",बेयबोरो
स्पेनिश दूसरी गणतंत्र,मैड्रिड
सरलाही,मलंगवा
राक्वेरे पैरिश,राक्वेरे
उत्तर लानार्कशायर काउंसिल,मदरवेल
कास्टिलियन,बुर्गोस
नाई काउंटी,"टोनोपाह <OR> टोโนपा, नेवादा"
बेनिन,पोर्टो नोवो
ईस्टर द्वीप,हंगा रोआ
नाज़ी जर्मन,बर्लिन
थुरिंगिया,एरफर्ट
चेरी काउंटी,"वैलेंटाइन <OR> वैलेंटाइन, नेब्रास्का"
येकेटरिनोस्लाव,ड्नीप्रोपेत्रोव्स्क
वेरख्नोडनीप्रोव्स्क रायन,वेरख्नोडनीप्रोव्स्क
ग्रेटर अकक्रा,अक्रा
विगो महानगरीय क्षेत्र,विगो
उत्तर बनात जिला,किकिंडा
वुडफोर्ड काउंटी,"वर्साय, केंटकी <OR> वर्साय"
आर्गोलिस और कोरिंथिया प्रीफेक्चर,नाफ्प्लियो
वेक्सफोर्ड काउंटी,"कैडिलैक, मिशिगन <OR> कैडिलैक, एमआई <OR> कैडिलैक"
ब्रुसेल्स राजधानी क्षेत्र,ब्रसेल्स
सिंघासरी साम्राज्य,मलंग
दक्षिणी कुर्दिस्तान,हेवलेर
मेलबर्न,केंद्रीय व्यापार जिला <OR> मेलबर्न सीबीडी <OR> सीबीडी <OR> मेलबर्न केंद्रीय व्यापार जिला <OR> मेलबर्न शहर केंद्र <OR> मेलबर्न सिटी सेंटर <OR> केंद्रीय व्यापार जिला
हुआराज प्रांत,हुआराज
म्वांजा क्षेत्र,म्वांजा
"बे काउंटी, मिशिगन","बे सिटी <OR> बे सिटी, एमआई"
कीट,बुडापेस्ट
न्यू-उल्म जिला,न्यू-उल्म
संयुक्त अरब अमीरात,"अबू धाबी <OR> अबू धाबी शहर <OR> अबू धाबी, संयुक्त अरब अमीरात"
रुकुंगिरी जिला,रुकुंगिरी
ऑस्ट्रो-हंगरी,बुडापेस्ट
ग्लाज़ोव्स्की जिला,ग्लाज़ोव
पश्चिम न्यू ब्रिटेन प्रांत,किम्बे
"ओरलियन्स काउंटी, न्यू यॉर्क","एल्बियन <OR> एल्बियन, न्यू यॉर्क"
ओंटारियो,"टोरंटो, ओन्टारियो <OR> टोरंटो <OR> टोरंटो"
जेरिल्डेरी शायर,जेरिल्डेरी
वैंडरबर्ग,"एवांसविल, इंडियाना <OR> एवांसविल"
"पुएब्लो न्यूवो नगरपालिका, दु्रंगो",एल साल्टो
न्यूवा विस्काया,बायोम्बोंग
मार्करीड नगरपालिका,मार्करीड
दावाओ ओरिएंटल,"माती, डावाओ ओरिएंटल। <OR> माटी <OR> माटी सिटी"
एजेन का arrondissement,एजेन
उगु जिला,पोर्ट शेपस्टोन
लोरेटो,इक्विटोस
लागोस,इकेजा
कैमरून,दौआला
सिंध प्रांत (1936–55),कराची
वासाच काउंटी,हेबर सिटी
फोर्ट-डी-फ्रांस 9वां कैंटन,फोर्ट-डे-फ्रांस
लिडियन,सार्डिस <OR> सर्दियाँ <OR> सर्देस
एमीरात,"अबू धाबी <OR> अबू धाबी, संयुक्त अरब अमीरात"
होटक,कंधार
बेनिंगटन काउंटी,"मैनचेस्टर, वर्मोंट <OR> मैनचेस्टर"
ताइतुंग काउंटी,ताइतुंग शहर
पश्चिमी प्रांतीय परिषद,कोलंबो
नलगोंडा जिला,नलगोंडा
उप्साला काउंटी,उप्साला <OR> उप्साला
ओंटेरियन,टोरंटो
लोगोन पश्चिमी,मौंडू
स्टॉकहोम उपनगर,स्टॉकहोम
ट्र्जेब्निका काउंटी,ट्र्जेब्निका
मोजाम्बिकन,मापुटो <OR> लॉरेनço मार्केस
कंदालाक्षस्की जिला,कंदालाक्षा
फ्रांसीसी सर्डाग्ना,मॉन्ट-लुई
"अलामेडा काउंटी, कैलिफोर्निया","ओकलैंड, कैलिफ़ोर्निया <OR> ओकलैंड"
स्टोरोझीनेत्स रायन,स्टोरोझिनेट्स
तिज़नित प्रांत,तिज़्नित
"सटर काउंटी, कैलिफोर्निया",यूबा सिटी
जियांगxi,नानचांग
संघीय गणतंत्र जर्मनी,बर्लिन <OR> पूर्व बर्लिन
सैन जुआन काउंटी,"सिल्वरटन <OR> सिल्वरटन, कोलोराडो"
यालुतोरोव्स्की जिला,यालुतोरोव्स्क
"लेक काउंटी, इलिनॉयस",वौकीगन
सलजुक,इकोनियम <OR> कोन्या
मर्सर काउंटी,ट्रेंटन सिटी
गमिना क्र्ज़ेशोविस्के,क्रेज़ोविस्के
बदुल्ला जिला,बदुल्ला
लिंकन पैरिश,"रस्टन, एलए <OR> रस्टन, लुइज़ियाना <OR> रस्टन"
कैंपानिया,"नेपोलिस <OR> नैपोलि <OR> नेपोलिटन <OR> नेपल्स, इटली <OR> नेपल्स"
अल जज़ीरा (राज्य),वद मदनी
ऑलरडेल बरो काउंसिल,वर्किंगटन
बौयांट का कैंटन,बौयांट
कावर्ना नगर पालिका,कावर्ना
कैनट-एन-रूसीलन का कैंटन,कानेट-एन-रूसीलन
डोल्ज काउंटी,क्रायोवा
तुम्बेस,तुम्बेज़
पाफोस जिला,पाफोस <OR> पाफोस
न्यांडारुआ जिला,ओल कालू
सेन-सैन-डेनिस,बॉबिनी
"चिप्पेवा काउंटी, विस्कॉन्सिन","चिप्पेवा फॉल्स <OR> चिप्पेवा फॉल्स, विस्कॉन्सिन"
गमिना प्रzeworno,प्रzeworno
जिह्लावा जिला,इग्लौ
"वुड काउंटी, विस्कॉन्सिन","विस्कॉन्सिन रैपिड्स <OR> विस्कॉन्सिन रैपिड्स, विस्कॉन्सिन"
"ब्लू अर्थ काउंटी, मिनेसोटा","मैंकाटो, मिनेसोटा <OR> मैंकाटो"
मनवातू-व्हांगानुई,पाल्मरस्टन नॉर्थ
गॉयगोल,हेलेनेंडॉर्फ <OR> खानलार
पापुआ (प्रदेश),जयपुरा
ली काउंटी,"फोर्ट मायर्स <OR> फोर्ट मायर्स, फ्लोरिडा <OR> फोर्ट मायर्स, FL"
सिसिली का अमीरात,पालेर्मो
किरोव-चिपेत्स्की जिला,किरोव-चेपेत्स्क
दक्षिण केरी,ट्राली
कसंसाय जिला,कोसोंसोय
"वेस्टलैंड (नगरपालिका), नीदरलैंड्स",नाल्डविज्क
जिओल्लाबुक-डो,जिओनजू
"जॉनसन काउंटी, व्योमिंग","भैंस <OR> बफ़ेलो, व्योमिंग।"
पीएनजी,"पोर्ट मोरेस्बी <OR> पोर्ट मोरेस्बी, पापुआ न्यू गिनी"
"प्रेयर काउंटी, अर्कांसास",डेस आर्क
क्वाज़ुलु-नटाल प्रांत,पीटरमारिट्ज़बर्ग
"लोवंड्स काउंटी, अलबामा",हेनविल
अष्टियन काउंटी,अष्टियन
कवर्धा जिला,कवर्धा
मुदुग,गाल्कायो <OR> गाल्कायो <OR> गाल्कायो
रेफ्यूजियो काउंटी,शरणस्थान
एंटेलोप काउंटी,"नेलिग <OR> नेलिग, नेब्रास्का"
डॉ जेएस मोरोका स्थानीय नगरपालिका,सियाबुस्वा
कज़ेरून काउंटी,कज़ेरून
ट्रॉयेस का arrondissement,ट्रॉयेस
रदरफोर्ड काउंटी,"मर्फ्रीसबोरो <OR> मर्फ्रीसबोरो, टेनेसी"
मातरम्,कोटा गेडे <OR> केवु मैदान
मिसिसिपी,"जैक्सन, मिसिसिपी <OR> जैक्सन"
पुतिवल जिला,पुतिव्ल
ब्रूस्टर काउंटी,"आल्पाइन, टेक्सास <OR> आल्पाइन"
गुरुग्राम जिला,गुरुग्राम
पूर्व सेपिक प्रांत,वेवाक
ख़ुर्मशहर काउंटी,ख़ुर्मशहर <OR> ख़ोरमशहर <OR> मोहम्‍मदिया
नम्पुला प्रांत,नम्पुला
अर्लिट विभाग,अर्लित
आल्डरनी,"सेंट ऐन <OR> सेंट ऐन, आल्डरनी"
पूर्व सिंहभूम,जमशेदपुर
कोस्टोपिल रायन,कोस्टोपिल
मेट्रोपॉलिटन बरो ऑफ सोलिहुल,सोलीहुल
दक्षिण अफगानिस्तान,काबुल
चम्पासाक,पाकसे
"प्लेट काउंटी, नेब्रास्का","कोलंबस, एनई। <OR> कोलंबस"
मलागासी राजनीतिज्ञ,अंटानानारिवो
एंड्रयू काउंटी,"सवाना, मिसौरी <OR> सवाना"
"सौक काउंटी, विस्कॉन्सिन","बराबू <OR> बराबू, विस्कॉन्सिन"
काउंस जिला नगरपालिका,काउंस शहर नगरपालिका <OR> कौन्स
मलावी,लिलोंगवे
केंद्रीय अफ़्रीकी गणराज्य,बांगुई
मस्कट गवर्नरेट,सेब
वालवर्थ काउंटी,"एल्कहॉर्न <OR> एल्कहॉर्न, विस्कॉन्सिन"
दक्षिण सैंडविच द्वीप,किंग एडवर्ड प्वाइंट
एव्बिया,चाल्किडा <OR> चाल्किस <OR> चाल्किस <OR> चाल्किडियन <OR> हल्किडा
सिंहली,कोलंबो
ब्रॉडी रायन,ब्रॉडी
संत कैथरीन,स्पेनिश टाउन
"वालेंसिया काउंटी, न्यू मैक्सिको",लॉस लुनास
पोशेखोंस्की जिला,पोषेखोन्ये
ग्रास का arrondissement,ग्रासे
उल्किन्ज नगरपालिका,उल्किन्ज <OR> उल्किन्ज नगरपालिका
हैगफोर्स नगर निगम,हैगफोर्स
अल्बेई,लेगस्पी सिटी <OR> लेगाज़पी सिटी
उत्तरी जिला (इज़राइल),नाज़रेथ
चौनी का कैंटन,चौनी
कायुंगा जिला,कायुंगा
"क्लेबर्न काउंटी, अर्कांसास","हेबर स्प्रिंग्स <OR> हेबर स्प्रिंग्स, अर्कांसास"
"हैन्कॉक काउंटी, ओहायो","फिंडले, ओहायो <OR> फिंडले"
ग्रीनविच बरो,वूलविच
लूना काउंटी,"डेमिंग, एनएम <OR> डेमिंग <OR> डेमिंग, न्यू मैक्सिको"
अमूर क्षेत्र,ब्लागोवेशचेंस्क।
ले ओ-सेंट-फ्रांस्वा क्षेत्रीय काउंटी नगरपालिका,कुकशायर-ईटन
सिसिलियाई,पालेर्मो
गिफ़हॉर्न (जिला),गिफ़हॉर्न
बगदाद प्रांत,बगदाद
युकोन,"व्हाइटहॉर्स, युकोन <OR> व्हाइटहॉर्स"
तेलंगाना,"हैदराबाद, तेलंगाना <OR> हैदराबाद शहर <OR> हैदराबाद <OR> हैदराबाद, भारत"
सिस्कियू काउंटी,यरेका
कालिक्स नगरपालिका,कालिक्स
"वापेल्लो काउंटी, आयोवा",ओटुमवा
उज़्गेन जिला,उज़्गेन
डुंडगोवी प्रांत,संतसगान <OR> मंडलगोवी
सेंट जोसेफ काउंटी,"सेंट्रविल <OR> सेंट्रेविल, मिशिगन"
एवेल्लिनो प्रांत,एवेल्लिनो
क्वे काउंटी,टुकुम्कारी
ओडेसा क्षेत्र,ओडेसा
गोवा,पणजी <OR> पणजी <OR> पणजी
फ्रेजर कोस्ट क्षेत्र,"हर्वे बे <OR> हर्वे बे, क्वींसलैंड"
चुडनिव रायन,चुदनिव
क़ुम प्रांत,क़ुम
"लेक काउंटी, कैलिफोर्निया",लेकपोर्ट
गमिना बोबोवा,बोबोवा
जोंस काउंटी,"अनामोसा, आयोवा <OR> अनामोसा"
सेंट लूसिया,कैस्ट्रिज
सांतो डोमिंगो कांतन (इक्वाडोर),सांतो डोमिंगो डे लॉस कलोराडोस
"कार्वर काउंटी, मिनेसोटा",चस्का
ऐगा-आई-ले-ताई,मुलीफानुआ
चेशायर वेस्ट और चेस्टर,चेस्टर
"एडवर्ड्स काउंटी, इलिनॉयस","एल्बियन <OR> एल्बियन, इलिनॉयस"
"ब्रूक काउंटी, वेस्ट वर्जीनिया",वेल्सबर्ग
याकिमा काउंटी,"याकिमा <OR> याकिमा, WA"
लेज़्नो काउंटी,लेज़्नो
रूस,रुस्चुक <OR> रुस्तचुक
"गारफील्ड काउंटी, ओक्लाहोमा","एनिड, ओके <OR> एनिड, ओक्लाहोमा <OR> एनिड"
नाना-मांबेरे,बौआर
गोटेबोर्ग नगर निगम,गोटेबोर्ग शहरी क्षेत्र <OR> गोटेबोर्ग <OR> गोटेबोर्ग
मौर्य,पाटलिपुत्र
फॉरफरशायर,फॉरफर
ब्रैक्सटन काउंटी,"सटन, वेस्ट वर्जीनिया <OR> सटन"
वु (राज्य),गुस्सु
गमिना वोज्निच,वोज़्निच
वाइमर गणराज्य,"बर्लिन <OR> बर्लिन, जर्मनी"
पोरबंदर जिला,पोरबंदर
कासाï-ओक्सिडेंटल,लुलुआबुर्ग <OR> कनंगा
ग्रैंड ट्रैवर्स काउंटी,"ट्रैवर्स सिटी, एमआई <OR> ट्रैवर्स सिटी"
श्रीलंका,कोटे <OR> कोलंबो
मैट्ज़ीकामा,व्रेडेंडाल
फ्रेंच समतुल्य अफ्रीका,ब्राज़ाविल
लद्दाख,लेह
कैंटन ऑफ कॉमेंट्री,टिप्पणी
प्राचातिस जिला,प्राचातिसे
हस्बाया जिला,हस्बाया
"एडम्स काउंटी, इलिनॉयस","क्विंसी <OR> क्विंसी, इलिनॉयस"
पोंट-ऑडेमर का कैंटन,पोंट-ऑडेमेर
पूर्वी चालुक्य,वेंगी
कोनोटोप रायन,कोनोटोप
इज़्माइल ओब्लास्ट,इज़्माइल
शद्दादिद,द्विन
चांगांग प्रांत,कांग्ग्ये
अल्ताई,बारनौल <OR> गोरनो-आल्टायस्क
फ्रैंकलिन पैरिश,विन्सबोरो
सेरो गॉर्डो काउंटी,मेसन सिटी
फ्रांसीसी द्वितीय साम्राज्य,पेरिस
पेरपिन्यां 8वां कैंटन,पेरपिन्याँ
दुखोव्श्चिंस्की जिला,दुखोव्श्चिना
"नेमाहा काउंटी, कंसास","सेनेका <OR> सेनेका, कंसास"
रोमन कैथोलिक डायोसीज ऑफ साटू मारे,सातू मारें
मोरोंग,एंटिपोलो सिटी <OR> एंटिपोलो
अलेप्पो,अलेप्पो शहर <OR> हलाब
वेस्टमीथ,मुलिंगर
सोल प्लाट्ज़े स्थानीय नगरपालिका,"किम्बर्ली <OR> किम्बरली, दक्षिण अफ्रीका"
एयर-सुर-ला-लिस का कैंटन,एयर-सुर-ला-लिस
भारतीय नदी काउंटी,"वेरो बीच <OR> वेरो बीच, फ्लोरिडा"
ट्रॉयेस का कैंटन-6,ट्रॉयेस
राष्ट्रकूट साम्राज्य,मन्यखेत
जैन्स्की जिला,जैन्स्क
सर्बिया और मोंटेनेग्रो,बेलग्रेड
ओमाहेके क्षेत्र,गोबाबिस
कागायान प्रांत,तुगुगराओ सिटी
आंतरिक मंगोलिया स्वायत्त क्षेत्र,हूहोट। <OR> होहहोट
तुर्कमेनिस्तान,अश्क़ाबाद <OR> अस्गाबात <OR> अश्गाबात <OR> इश्क़ाबाद <OR> अश्खाबाद <OR> अश्गाबाद
त्वेर ओब्लास्ट,त्वेर <OR> कालिनिन
एडिनबर्ग सिटी काउंसिल,एडिनबर्ग
डोनेट्स्क–क्रिवोई रोग सोवियत गणराज्य,खार्किव <OR> खार्कोव <OR> लुहांस्क
मोम्चिलग्राद नगरपालिका,मॉमचिलग्राद
"सेर्रो गॉर्डो काउंटी, आयोवा",मेसन सिटी
ब्राज़ोरिया काउंटी,"एंगलटन, टेक्सास <OR> एंगलटन"
पागरुयुंग,सुमात्रा
अज़रबैजान सोवियत समाजवादी गणराज्य,बाकू
शandong प्रांत,जिनान <OR> जी'नान
फ्लोरिडा प्रांत,सामैपाटा
फ्रीबॉर्न काउंटी,"अल्बर्ट ली, एमएन <OR> अल्बर्ट ली"
इस्पार्ता प्रांत,इस्पार्टा
"लिंकन काउंटी, ओरेगन","न्यूपोर्ट, ओरेगन <OR> न्यूपोर्ट"
"जेनिसी काउंटी, मिशिगन","फ्लिंट, एमआई <OR> फ्लिंट"
कटावी क्षेत्र,मपांडा
हर्नांडो काउंटी,"ब्रुक्सविल <OR> ब्रुक्सविल, फ्लोरिडा"
पश्चिम पोमेरानियन वोइवोडशिप,स्टेटिन <OR> स्टेटिन (श्चेचिन) <OR> श्चेचिन
अर्दिनो नगर पालिका,अर्दुइनो
"हुएरफानो काउंटी, कोलोराडो","वाल्सेनबर्ग <OR> वाल्सेनबर्ग, कोलोराडो"
टस्कनी क्षेत्र,फ्लोरेंस
गमिना मिर्क्स्क,मिर्स्क
"सैन डिएगो काउंटी, कैलिफोर्निया",सैन डिएगो
उदुम्साई प्रांत,मुआंग ज़ेई
"टोलन काउंटी, कनेक्टिकट",टोलैंड
डोब्रोपिलिया रायन,डोब्रोपिलिया
ब्रागा जिला,ब्रागा
"व्हाइट काउंटी, इलिनॉयस",कार्मी
जर्मनी,"बर्लिन <OR> बर्लिन, जर्मनी"
बाउट्ज़ेन जिला,बाउटज़ेन
फ्लेमिश ब्राबेंट,ल्यूवेन <OR> लुवेन
अडजुमानी जिला,एडजुमानी
एंग्लो-इजिप्शियन सूडान,खार्तूम
"टाल्बोट काउंटी, मैरीलैंड","ईस्टन, मैरीलैंड <OR> ईस्टन"
ग़फ़ुरोव जिला,ग़फ़ूरोव
सैक्सोनिया,ड्रेसडेन
क्वासुइट्सुप,जाकोब्सहवन <OR> इलुलिसात
ट्रैबज़ोन प्रांत,ट्रैबज़ोन
कोर्टेस विभाग,सैन पेड्रो सुला
पुराना असिरियन,अश्शूर <OR> अशुर
केलहाइम (जिला),केलहाइम
पिकार्डी,सेंट-आशुल <OR> एमियन
याल्टा नगर निगम,याल्टा
जोगजाकार्ता सुल्तानत्,योज़कार्ता <OR> जोगजाकार्ता
काउंटी आर्मागh,आर्माघ शहर <OR> आर्मागh
डच,द हेग <OR> हेग <OR> एम्स्टर्डम
ल्वीव ओब्लास्ट,लेम्बर्ग <OR> ल्वीव
सॉलिडैरिडाड नगर निगम,प्लाया डेल कार्मेन
कोप्रिव्निका-क्रिजेव्स्की काउंटी,कोप्रिव्निका
रोमन कैथोलिक डायोसीज ऑफ़ सेगेड–चसानाद,स्जेगेड
"बुकेनन काउंटी, आयोवा","स्वतंत्रता <OR> इंडिपेंडेंस, आयोवा"
वाल डी'आरान,विएल्हा
बालासोर जिला,बलेश्वर <OR> बालासोर
ब्रॉड-पोसाविना काउंटी,स्लावोंस्की ब्रॉड
सर्डोब्स्की जिला,सेर्दोब्स्क
क्रोकॉम नगरपालिका,क्रोकम
ऊपरी साल्म,बडोनविलर
लुट्स्क रायन,लुट्स्क
महाराष्ट्रियन,मुंबई
सिरमिया जिला,स्रेम्स्का मिट्रोविका
बीकानेर जिला,गंगाशहर <OR> बीकानेर
क्वाज़ुलु,नोंगौमा
एंज.,प्फोर्ज़ाइम
काशीरस्की जिला,काशीरा
कालीमंतन तिमुर,समरिंडा
मिस्र,अल-काहिरा <OR> काहिरा <OR> अब्बासिया <OR> एल ज़ाहर <OR> अब्दीन
"क्वे काउंटी, न्यू मैक्सिको",टुकुम्कारी
अल्माटी क्षेत्र,ताल्दी-कुर्गन <OR> ताल्दिकोरगन
ओरेनबर्ग ओब्लास्ट,ओरेनबर्ग
"शावानो काउंटी, विस्कॉन्सिन","शावानो, विस्कॉन्सिन <OR> शावानो"
